simulation,days,infected,uninfected
77075,0,2,18
77076,0,2,18
77077,0,5,15
77078,0,1,19
77079,0,4,16
77080,1,9,11
77081,0,4,16
77082,0,4,16
77083,0,3,17
77084,0,1,19
77085,0,4,16
77086,0,5,15
77087,0,1,19
77088,0,4,16
77089,0,4,16
77090,0,3,17
77091,0,3,17
77092,0,1,19
77093,0,2,18
77094,1,7,13
77095,0,3,17
77096,0,3,17
77097,0,2,18
77098,0,3,17
77099,0,3,17
77100,0,4,16
77101,0,2,18
77102,0,4,16
77103,1,8,12
77104,0,2,18
77105,0,2,18
77106,0,2,18
77107,0,5,15
77108,0,2,18
77109,0,1,19
77110,0,4,16
77111,0,2,18
77112,0,3,17
77113,0,1,19
77114,0,4,16
77115,0,3,17
77116,0,1,19
77117,0,4,16
77118,0,2,18
77119,0,4,16
77120,0,1,19
77121,0,3,17
77122,0,2,18
77123,0,4,16
77124,3,12,8
77125,0,2,18
77126,0,4,16
77127,0,2,18
77128,0,5,15
77129,0,2,18
77130,0,2,18
77131,0,5,15
77132,0,2,18
77133,0,2,18
77134,0,3,17
77135,0,1,19
77136,0,3,17
77137,0,2,18
77138,0,2,18
77139,0,5,15
77140,0,3,17
77141,0,3,17
77142,0,4,16
77143,0,2,18
77144,0,3,17
77145,0,3,17
77146,0,3,17
77147,0,3,17
77148,0,4,16
77149,0,2,18
77150,0,3,17
77151,0,1,19
77152,0,3,17
77153,1,8,12
77154,0,3,17
77155,0,2,18
77156,0,5,15
77157,0,4,16
77158,0,3,17
77159,0,2,18
77160,0,3,17
77161,0,1,19
77162,0,2,18
77163,0,4,16
77164,0,2,18
77165,1,9,11
77166,0,3,17
77167,0,4,16
77168,0,4,16
77169,1,6,14
77170,0,2,18
77171,0,2,18
77172,0,3,17
77173,0,4,16
77174,0,2,18
77175,0,4,16
77176,0,1,19
77177,0,1,19
77178,0,4,16
77179,0,2,18
77180,0,1,19
77181,0,1,19
77182,0,3,17
77183,0,3,17
77184,0,1,19
77185,0,4,16
77186,0,3,17
77187,0,4,16
77188,0,3,17
77189,0,3,17
77190,0,1,19
77191,0,3,17
77192,0,2,18
77193,0,4,16
77194,0,1,19
77195,0,1,19
77196,0,5,15
77197,0,4,16
77198,0,4,16
77199,0,3,17
77200,0,3,17
77201,0,4,16
77202,0,4,16
77203,0,4,16
77204,0,2,18
77205,0,2,18
77206,0,2,18
77207,0,5,15
77208,0,2,18
77209,0,2,18
77210,0,1,19
77211,0,3,17
77212,0,3,17
77213,0,3,17
77214,0,1,19
77215,1,9,11
77216,0,2,18
77217,0,4,16
77218,0,4,16
77219,0,1,19
77220,0,1,19
77221,0,2,18
77222,0,1,19
77223,0,5,15
77224,0,1,19
77225,0,2,18
77226,0,3,17
77227,0,5,15
77228,0,2,18
77229,0,3,17
77230,0,3,17
77231,0,2,18
77232,0,4,16
77233,0,1,19
77234,0,2,18
77235,0,1,19
77236,0,2,18
77237,0,3,17
77238,0,2,18
77239,0,2,18
77240,0,4,16
77241,0,4,16
77242,0,1,19
77243,0,4,16
77244,0,5,15
77245,0,4,16
77246,0,3,17
77247,0,5,15
77248,0,3,17
77249,0,4,16
77250,0,2,18
77251,0,2,18
77252,0,2,18
77253,0,3,17
77254,0,3,17
77255,0,2,18
77256,0,3,17
77257,0,3,17
77258,0,1,19
77259,0,1,19
77260,0,2,18
77261,0,3,17
77262,0,3,17
77263,0,2,18
77264,0,3,17
77265,0,4,16
77266,0,3,17
77267,0,4,16
77268,0,4,16
77269,0,2,18
77270,0,1,19
77271,0,1,19
77272,0,3,17
77273,0,2,18
77274,0,3,17
77275,0,5,15
77276,0,4,16
77277,0,3,17
77278,0,2,18
77279,0,3,17
77280,0,4,16
77281,0,1,19
77282,0,2,18
77283,0,5,15
77284,0,2,18
77285,0,2,18
77286,0,2,18
77287,0,2,18
77288,0,3,17
77289,0,2,18
77290,0,5,15
77291,0,3,17
77292,0,3,17
77293,0,2,18
77294,0,2,18
77295,0,2,18
77296,0,4,16
77297,0,2,18
77298,0,5,15
77299,0,3,17
77300,0,4,16
77301,0,1,19
77302,0,3,17
77303,0,4,16
77304,0,4,16
77305,0,3,17
77306,0,3,17
77307,0,1,19
77308,0,2,18
77309,0,3,17
77310,0,3,17
77311,0,4,16
77312,0,2,18
77313,0,3,17
77314,0,2,18
77315,0,3,17
77316,0,4,16
77317,0,5,15
77318,0,2,18
77319,0,4,16
77320,0,5,15
77321,0,2,18
77322,0,4,16
77323,0,5,15
77324,0,2,18
77325,0,4,16
77326,0,4,16
77327,0,5,15
77328,0,5,15
77329,0,3,17
77330,0,1,19
77331,0,4,16
77332,0,3,17
77333,0,3,17
77334,0,4,16
77335,0,2,18
77336,0,2,18
77337,0,2,18
77338,2,11,9
77339,0,4,16
77340,0,4,16
77341,0,2,18
77342,0,3,17
77343,0,3,17
77344,0,4,16
77345,0,3,17
77346,0,2,18
77347,0,2,18
77348,0,3,17
77349,0,2,18
77350,0,4,16
77351,0,2,18
77352,0,3,17
77353,0,2,18
77354,0,1,19
77355,0,1,19
77356,0,2,18
77357,0,2,18
77358,0,4,16
77359,0,3,17
77360,0,4,16
77361,0,3,17
77362,0,1,19
77363,0,2,18
77364,0,3,17
77365,0,2,18
77366,1,8,12
77367,0,4,16
77368,0,3,17
77369,0,4,16
77370,0,3,17
77371,0,2,18
77372,0,2,18
77373,0,3,17
77374,0,5,15
77375,0,1,19
77376,0,4,16
77377,0,2,18
77378,0,2,18
77379,0,4,16
77380,0,5,15
77381,0,3,17
77382,0,3,17
77383,0,3,17
77384,0,3,17
77385,0,3,17
77386,0,1,19
77387,0,5,15
77388,0,1,19
77389,0,3,17
77390,0,2,18
77391,0,2,18
77392,0,2,18
77393,0,3,17
77394,0,3,17
77395,0,1,19
77396,0,4,16
77397,0,2,18
77398,0,4,16
77399,0,3,17
77400,0,5,15
77401,0,2,18
77402,0,3,17
77403,0,3,17
77404,0,1,19
77405,0,3,17
77406,0,3,17
77407,0,2,18
77408,0,3,17
77409,0,2,18
77410,0,2,18
77411,0,2,18
77412,0,1,19
77413,0,4,16
77414,0,3,17
77415,0,4,16
77416,0,3,17
77417,0,2,18
77418,0,3,17
77419,0,2,18
77420,0,1,19
77421,0,2,18
77422,0,3,17
77423,0,3,17
77424,0,2,18
77425,0,3,17
77426,0,5,15
77427,0,1,19
77428,0,2,18
77429,0,1,19
77430,1,7,13
77431,0,3,17
77432,0,3,17
77433,0,4,16
77434,0,3,17
77435,0,3,17
77436,0,2,18
77437,0,4,16
77438,0,2,18
77439,0,4,16
77440,0,5,15
77441,0,1,19
77442,0,1,19
77443,0,2,18
77444,0,1,19
77445,0,1,19
77446,0,2,18
77447,0,1,19
77448,0,2,18
77449,0,4,16
77450,0,2,18
77451,0,5,15
77452,0,2,18
77453,0,5,15
77454,0,2,18
77455,0,3,17
77456,0,4,16
77457,0,4,16
77458,0,2,18
77459,0,4,16
77460,0,3,17
77461,0,3,17
77462,0,1,19
77463,0,1,19
77464,0,4,16
77465,0,3,17
77466,0,1,19
77467,0,3,17
77468,0,2,18
77469,0,4,16
77470,0,2,18
77471,0,2,18
77472,0,1,19
77473,0,4,16
77474,0,1,19
77475,0,1,19
77476,0,4,16
77477,0,3,17
77478,0,2,18
77479,0,3,17
77480,0,2,18
77481,0,4,16
77482,0,2,18
77483,0,2,18
77484,0,4,16
77485,0,4,16
77486,0,4,16
77487,0,2,18
77488,0,4,16
77489,0,2,18
77490,0,3,17
77491,0,1,19
77492,0,2,18
77493,0,3,17
77494,0,4,16
77495,0,2,18
77496,0,1,19
77497,0,1,19
77498,0,1,19
77499,0,2,18
77500,0,2,18
77501,0,2,18
77502,0,4,16
77503,0,3,17
77504,0,3,17
77505,0,2,18
77506,0,4,16
77507,0,3,17
77508,0,3,17
77509,0,3,17
77510,0,2,18
77511,0,1,19
77512,0,2,18
77513,0,4,16
77514,0,2,18
77515,0,5,15
77516,0,1,19
77517,0,1,19
77518,0,3,17
77519,0,3,17
77520,0,2,18
77521,0,2,18
77522,0,3,17
77523,0,1,19
77524,0,3,17
77525,1,8,12
77526,0,4,16
77527,0,3,17
77528,0,5,15
77529,0,3,17
77530,1,7,13
77531,0,3,17
77532,0,1,19
77533,0,1,19
77534,0,3,17
77535,0,3,17
77536,0,3,17
77537,0,3,17
77538,0,1,19
77539,0,1,19
77540,0,2,18
77541,0,1,19
77542,0,3,17
77543,0,3,17
77544,0,2,18
77545,1,6,14
77546,0,3,17
77547,0,2,18
77548,0,3,17
77549,0,3,17
77550,0,4,16
77551,1,7,13
77552,0,2,18
77553,0,4,16
77554,0,1,19
77555,0,2,18
77556,0,2,18
77557,0,2,18
77558,0,3,17
77559,0,2,18
77560,0,3,17
77561,1,8,12
77562,0,2,18
77563,0,3,17
77564,0,5,15
77565,0,5,15
77566,0,4,16
77567,0,1,19
77568,0,2,18
77569,0,4,16
77570,0,4,16
77571,0,1,19
77572,0,1,19
77573,0,1,19
77574,0,1,19
77575,1,8,12
77576,0,2,18
77577,0,2,18
77578,0,3,17
77579,0,3,17
77580,0,3,17
77581,0,2,18
77582,0,4,16
77583,0,3,17
77584,0,2,18
77585,0,5,15
77586,0,2,18
77587,0,2,18
77588,0,3,17
77589,0,1,19
77590,0,2,18
77591,0,3,17
77592,0,2,18
77593,1,6,14
77594,0,3,17
77595,0,1,19
77596,0,1,19
77597,0,2,18
77598,0,1,19
77599,0,2,18
77600,0,2,18
77601,0,2,18
77602,0,3,17
77603,0,4,16
77604,0,1,19
77605,0,4,16
77606,0,3,17
77607,0,3,17
77608,0,4,16
77609,0,3,17
77610,0,4,16
77611,0,3,17
77612,0,3,17
77613,0,2,18
77614,0,3,17
77615,0,4,16
77616,0,4,16
77617,0,3,17
77618,0,2,18
77619,0,3,17
77620,1,8,12
77621,0,4,16
77622,0,4,16
77623,0,3,17
77624,0,4,16
77625,0,3,17
77626,0,2,18
77627,0,2,18
77628,0,4,16
77629,0,1,19
77630,0,1,19
77631,0,3,17
77632,0,4,16
77633,0,5,15
77634,0,2,18
77635,0,3,17
77636,0,2,18
77637,0,2,18
77638,0,3,17
77639,0,2,18
77640,0,2,18
77641,0,2,18
77642,0,2,18
77643,0,2,18
77644,0,3,17
77645,0,3,17
77646,0,1,19
77647,0,3,17
77648,0,2,18
77649,0,3,17
77650,0,3,17
77651,0,3,17
77652,0,3,17
77653,0,5,15
77654,0,1,19
77655,0,2,18
77656,0,3,17
77657,0,5,15
77658,0,1,19
77659,0,1,19
77660,0,2,18
77661,0,5,15
77662,0,3,17
77663,0,4,16
77664,0,1,19
77665,0,1,19
77666,0,3,17
77667,0,3,17
77668,0,2,18
77669,0,4,16
77670,0,3,17
77671,0,3,17
77672,0,2,18
77673,0,2,18
77674,0,2,18
77675,0,3,17
77676,0,2,18
77677,0,4,16
77678,0,4,16
77679,0,5,15
77680,0,1,19
77681,0,3,17
77682,0,3,17
77683,0,1,19
77684,0,3,17
77685,0,1,19
77686,0,2,18
77687,0,1,19
77688,0,4,16
77689,0,1,19
77690,0,5,15
77691,0,1,19
77692,0,3,17
77693,0,2,18
77694,0,4,16
77695,0,2,18
77696,0,1,19
77697,0,4,16
77698,1,7,13
77699,0,4,16
77700,0,2,18
77701,0,3,17
77702,0,4,16
77703,0,4,16
77704,0,2,18
77705,0,4,16
77706,0,2,18
77707,0,2,18
77708,0,3,17
77709,0,4,16
77710,0,4,16
77711,0,2,18
77712,0,2,18
77713,0,3,17
77714,0,3,17
77715,0,3,17
77716,0,3,17
77717,0,2,18
77718,0,2,18
77719,0,2,18
77720,0,3,17
77721,0,4,16
77722,0,1,19
77723,0,3,17
77724,0,5,15
77725,0,2,18
77726,0,1,19
77727,0,2,18
77728,0,3,17
77729,0,1,19
77730,0,1,19
77731,0,3,17
77732,0,2,18
77733,0,2,18
77734,0,4,16
77735,0,3,17
77736,0,1,19
77737,0,4,16
77738,0,3,17
77739,0,2,18
77740,0,4,16
77741,0,1,19
77742,0,3,17
77743,0,3,17
77744,0,5,15
77745,0,2,18
77746,0,2,18
77747,0,3,17
77748,0,2,18
77749,1,6,14
77750,0,3,17
77751,0,2,18
77752,0,2,18
77753,0,1,19
77754,0,2,18
77755,0,2,18
77756,0,4,16
77757,0,2,18
77758,0,1,19
77759,0,4,16
77760,0,2,18
77761,0,1,19
77762,0,1,19
77763,0,5,15
77764,0,2,18
77765,0,5,15
77766,0,2,18
77767,0,2,18
77768,0,1,19
77769,0,5,15
77770,0,4,16
77771,0,2,18
77772,0,1,19
77773,0,3,17
77774,0,3,17
77775,0,4,16
77776,0,2,18
77777,0,2,18
77778,0,1,19
77779,0,4,16
77780,0,5,15
77781,1,6,14
77782,0,4,16
77783,0,2,18
77784,0,5,15
77785,0,5,15
77786,0,1,19
77787,0,2,18
77788,0,2,18
77789,0,3,17
77790,0,3,17
77791,0,3,17
77792,0,4,16
77793,0,1,19
77794,0,4,16
77795,0,2,18
77796,0,1,19
77797,0,2,18
77798,0,5,15
77799,0,4,16
77800,0,2,18
77801,0,2,18
77802,0,2,18
77803,0,3,17
77804,0,4,16
77805,0,1,19
77806,0,2,18
77807,0,2,18
77808,0,4,16
77809,0,2,18
77810,0,4,16
77811,0,4,16
77812,0,3,17
77813,0,1,19
77814,0,1,19
77815,0,5,15
77816,1,7,13
77817,2,10,10
77818,0,2,18
77819,0,2,18
77820,0,3,17
77821,0,2,18
77822,0,2,18
77823,0,3,17
77824,0,1,19
77825,0,2,18
77826,0,2,18
77827,0,5,15
77828,0,3,17
77829,0,3,17
77830,0,3,17
77831,0,5,15
77832,0,2,18
77833,0,2,18
77834,1,7,13
77835,0,5,15
77836,0,2,18
77837,0,2,18
77838,0,3,17
77839,0,4,16
77840,0,2,18
77841,0,3,17
77842,0,2,18
77843,0,5,15
77844,0,5,15
77845,0,3,17
77846,0,1,19
77847,0,3,17
77848,0,2,18
77849,0,3,17
77850,0,4,16
77851,0,3,17
77852,0,1,19
77853,2,11,9
77854,0,2,18
77855,0,3,17
77856,0,3,17
77857,0,5,15
77858,0,1,19
77859,0,5,15
77860,0,2,18
77861,0,4,16
77862,0,4,16
77863,0,1,19
77864,0,3,17
77865,0,2,18
77866,0,4,16
77867,0,3,17
77868,0,4,16
77869,0,3,17
77870,0,5,15
77871,0,3,17
77872,0,3,17
77873,0,4,16
77874,0,4,16
77875,0,1,19
77876,0,3,17
77877,0,3,17
77878,0,3,17
77879,0,5,15
77880,1,6,14
77881,0,2,18
77882,0,2,18
77883,0,1,19
77884,0,2,18
77885,0,4,16
77886,0,2,18
77887,0,2,18
77888,32562,20,0
77889,0,1,19
77890,0,3,17
77891,0,4,16
77892,0,5,15
77893,0,2,18
77894,0,3,17
77895,0,3,17
77896,0,5,15
77897,0,1,19
77898,0,2,18
77899,0,2,18
77900,0,3,17
77901,0,2,18
77902,0,2,18
77903,0,4,16
77904,0,5,15
77905,0,2,18
77906,0,5,15
77907,0,3,17
77908,0,4,16
77909,0,4,16
77910,0,4,16
77911,0,2,18
77912,0,4,16
77913,0,3,17
77914,1,8,12
77915,0,2,18
77916,0,5,15
77917,0,3,17
77918,0,3,17
77919,0,1,19
77920,0,5,15
77921,0,3,17
77922,0,2,18
77923,0,3,17
77924,0,4,16
77925,0,1,19
77926,0,1,19
77927,0,4,16
77928,0,3,17
77929,0,2,18
77930,0,4,16
77931,0,2,18
77932,0,2,18
77933,0,4,16
77934,0,3,17
77935,0,2,18
77936,1,7,13
77937,0,4,16
77938,0,4,16
77939,0,5,15
77940,0,3,17
77941,0,4,16
77942,0,5,15
77943,0,1,19
77944,0,1,19
77945,0,3,17
77946,0,2,18
77947,0,4,16
77948,0,3,17
77949,0,4,16
77950,0,2,18
77951,0,3,17
77952,0,1,19
77953,0,3,17
77954,0,2,18
77955,0,1,19
77956,0,1,19
77957,0,2,18
77958,0,5,15
77959,0,2,18
77960,0,4,16
77961,0,4,16
77962,0,2,18
77963,1,6,14
77964,0,2,18
77965,0,3,17
77966,0,4,16
77967,0,3,17
77968,0,4,16
77969,0,4,16
77970,0,5,15
77971,1,6,14
77972,0,2,18
77973,0,3,17
77974,0,4,16
77975,0,5,15
77976,0,1,19
77977,0,3,17
77978,0,4,16
77979,0,3,17
77980,0,3,17
77981,0,3,17
77982,0,2,18
77983,0,1,19
77984,0,2,18
77985,0,4,16
77986,0,5,15
77987,0,3,17
77988,0,5,15
77989,0,1,19
77990,0,3,17
77991,0,2,18
77992,0,2,18
77993,0,3,17
77994,0,1,19
77995,0,3,17
77996,0,5,15
77997,0,3,17
77998,0,3,17
77999,1,6,14
78000,0,2,18
78001,0,2,18
78002,0,5,15
78003,0,3,17
78004,0,4,16
78005,0,2,18
78006,0,2,18
78007,0,3,17
78008,0,5,15
78009,0,2,18
78010,0,2,18
78011,0,3,17
78012,0,1,19
78013,0,4,16
78014,0,2,18
78015,0,2,18
78016,0,4,16
78017,0,2,18
78018,0,4,16
78019,0,3,17
78020,0,2,18
78021,0,4,16
78022,0,3,17
78023,0,3,17
78024,0,2,18
78025,0,2,18
78026,0,4,16
78027,0,4,16
78028,0,1,19
78029,0,1,19
78030,0,5,15
78031,0,2,18
78032,0,3,17
78033,0,3,17
78034,0,2,18
78035,0,3,17
78036,0,4,16
78037,0,4,16
78038,0,3,17
78039,0,1,19
78040,0,3,17
78041,0,5,15
78042,0,2,18
78043,0,2,18
78044,0,3,17
78045,0,2,18
78046,0,3,17
78047,0,2,18
78048,0,1,19
78049,0,3,17
78050,0,3,17
78051,0,2,18
78052,0,5,15
78053,0,5,15
78054,0,1,19
78055,0,2,18
78056,0,2,18
78057,0,2,18
78058,0,5,15
78059,2,11,9
78060,0,5,15
78061,0,4,16
78062,0,3,17
78063,0,1,19
78064,0,3,17
78065,0,2,18
78066,0,1,19
78067,0,2,18
78068,0,2,18
78069,0,1,19
78070,0,2,18
78071,0,3,17
78072,0,2,18
78073,0,4,16
78074,0,4,16
78075,0,4,16
78076,0,3,17
78077,0,2,18
78078,0,4,16
78079,0,1,19
78080,0,2,18
78081,0,3,17
78082,0,5,15
78083,0,2,18
78084,0,1,19
78085,0,3,17
78086,0,3,17
78087,0,4,16
78088,0,3,17
78089,0,2,18
78090,0,1,19
78091,0,3,17
78092,0,4,16
78093,0,4,16
78094,0,2,18
78095,0,3,17
78096,0,2,18
78097,2,12,8
78098,0,2,18
78099,0,1,19
78100,0,3,17
78101,1,6,14
78102,0,4,16
78103,0,3,17
78104,0,5,15
78105,0,2,18
78106,0,3,17
78107,0,2,18
78108,0,3,17
78109,0,3,17
78110,0,4,16
78111,0,3,17
78112,0,4,16
78113,0,3,17
78114,0,2,18
78115,0,5,15
78116,0,2,18
78117,0,1,19
78118,0,5,15
78119,0,2,18
78120,0,3,17
78121,0,2,18
78122,0,4,16
78123,0,4,16
78124,0,3,17
78125,0,5,15
78126,0,1,19
78127,0,4,16
78128,1,7,13
78129,0,3,17
78130,0,3,17
78131,0,5,15
78132,0,1,19
78133,0,2,18
78134,0,1,19
78135,0,3,17
78136,0,3,17
78137,0,2,18
78138,0,2,18
78139,0,2,18
78140,0,2,18
78141,0,1,19
78142,0,2,18
78143,0,3,17
78144,0,2,18
78145,0,5,15
78146,0,3,17
78147,0,4,16
78148,0,3,17
78149,1,6,14
78150,0,3,17
78151,0,3,17
78152,0,4,16
78153,0,1,19
78154,0,1,19
78155,0,3,17
78156,0,4,16
78157,0,2,18
78158,0,3,17
78159,0,2,18
78160,0,3,17
78161,0,1,19
78162,0,3,17
78163,0,4,16
78164,0,4,16
78165,0,4,16
78166,0,1,19
78167,0,2,18
78168,0,2,18
78169,0,3,17
78170,0,5,15
78171,0,1,19
78172,0,2,18
78173,0,3,17
78174,0,2,18
78175,0,3,17
78176,0,2,18
78177,0,4,16
78178,0,5,15
78179,0,3,17
78180,0,4,16
78181,0,4,16
78182,0,3,17
78183,0,3,17
78184,1,10,10
78185,0,3,17
78186,0,3,17
78187,0,2,18
78188,0,2,18
78189,0,3,17
78190,0,4,16
78191,0,4,16
78192,0,2,18
78193,0,3,17
78194,0,3,17
78195,0,4,16
78196,0,3,17
78197,1,9,11
78198,0,3,17
78199,0,2,18
78200,0,3,17
78201,0,4,16
78202,0,3,17
78203,0,2,18
78204,0,2,18
78205,0,1,19
78206,0,2,18
78207,0,4,16
78208,0,5,15
78209,0,2,18
78210,0,3,17
78211,0,1,19
78212,0,3,17
78213,0,1,19
78214,0,3,17
78215,0,2,18
78216,0,3,17
78217,0,3,17
78218,0,3,17
78219,0,3,17
78220,0,2,18
78221,0,4,16
78222,0,2,18
78223,0,2,18
78224,0,5,15
78225,0,2,18
78226,0,2,18
78227,0,4,16
78228,0,4,16
78229,0,4,16
78230,0,1,19
78231,0,5,15
78232,0,1,19
78233,0,4,16
78234,0,4,16
78235,0,2,18
78236,0,2,18
78237,0,3,17
78238,0,5,15
78239,0,2,18
78240,0,5,15
78241,1,8,12
78242,0,2,18
78243,0,2,18
78244,0,4,16
78245,0,2,18
78246,0,2,18
78247,0,1,19
78248,0,5,15
78249,0,4,16
78250,2,10,10
78251,0,4,16
78252,0,3,17
78253,0,3,17
78254,0,4,16
78255,0,4,16
78256,0,2,18
78257,0,3,17
78258,0,4,16
78259,0,3,17
78260,0,2,18
78261,0,3,17
78262,0,2,18
78263,0,2,18
78264,0,3,17
78265,0,5,15
78266,0,4,16
78267,0,4,16
78268,0,4,16
78269,0,3,17
78270,0,3,17
78271,0,4,16
78272,0,3,17
78273,0,2,18
78274,0,3,17
78275,0,3,17
78276,0,3,17
78277,0,3,17
78278,0,4,16
78279,0,3,17
78280,0,3,17
78281,0,1,19
78282,0,5,15
78283,0,2,18
78284,1,8,12
78285,1,7,13
78286,0,3,17
78287,0,3,17
78288,0,2,18
78289,0,4,16
78290,0,2,18
78291,0,3,17
78292,0,3,17
78293,0,3,17
78294,0,5,15
78295,0,5,15
78296,0,4,16
78297,0,2,18
78298,0,4,16
78299,1,7,13
78300,0,2,18
78301,0,1,19
78302,0,2,18
78303,0,2,18
78304,1,7,13
78305,0,3,17
78306,0,3,17
78307,0,3,17
78308,0,2,18
78309,0,3,17
78310,0,2,18
78311,0,3,17
78312,0,2,18
78313,0,2,18
78314,0,3,17
78315,0,1,19
78316,0,3,17
78317,0,2,18
78318,0,4,16
78319,1,7,13
78320,0,3,17
78321,0,1,19
78322,0,5,15
78323,0,3,17
78324,0,3,17
78325,0,1,19
78326,0,2,18
78327,0,1,19
78328,1,9,11
78329,0,4,16
78330,0,4,16
78331,0,3,17
78332,0,2,18
78333,0,4,16
78334,0,2,18
78335,0,2,18
78336,0,2,18
78337,0,5,15
78338,0,3,17
78339,0,4,16
78340,0,2,18
78341,0,2,18
78342,0,2,18
78343,0,4,16
78344,0,1,19
78345,0,2,18
78346,0,2,18
78347,0,3,17
78348,0,3,17
78349,0,2,18
78350,0,5,15
78351,0,2,18
78352,0,3,17
78353,0,3,17
78354,0,4,16
78355,0,5,15
78356,0,3,17
78357,0,2,18
78358,0,1,19
78359,0,4,16
78360,0,1,19
78361,0,3,17
78362,0,2,18
78363,0,4,16
78364,0,2,18
78365,0,2,18
78366,0,1,19
78367,0,4,16
78368,0,2,18
78369,0,2,18
78370,0,4,16
78371,0,2,18
78372,0,3,17
78373,0,3,17
78374,0,4,16
78375,0,3,17
78376,1,6,14
78377,0,2,18
78378,0,2,18
78379,1,9,11
78380,0,2,18
78381,0,4,16
78382,1,6,14
78383,0,2,18
78384,0,3,17
78385,0,2,18
78386,0,2,18
78387,1,9,11
78388,0,3,17
78389,0,4,16
78390,0,4,16
78391,0,1,19
78392,0,3,17
78393,0,2,18
78394,0,3,17
78395,0,2,18
78396,0,1,19
78397,0,3,17
78398,0,3,17
78399,0,3,17
78400,0,3,17
78401,0,1,19
78402,0,1,19
78403,0,3,17
78404,0,2,18
78405,0,3,17
78406,0,4,16
78407,0,2,18
78408,0,2,18
78409,0,3,17
78410,0,3,17
78411,0,2,18
78412,0,4,16
78413,0,3,17
78414,0,4,16
78415,0,3,17
78416,0,3,17
78417,0,2,18
78418,0,3,17
78419,0,2,18
78420,0,2,18
78421,0,2,18
78422,0,3,17
78423,0,2,18
78424,0,2,18
78425,0,1,19
78426,0,1,19
78427,0,3,17
78428,0,1,19
78429,0,2,18
78430,0,1,19
78431,0,2,18
78432,0,1,19
78433,0,5,15
78434,0,1,19
78435,0,5,15
78436,1,7,13
78437,0,1,19
78438,0,3,17
78439,0,5,15
78440,0,3,17
78441,0,4,16
78442,0,4,16
78443,1,8,12
78444,0,3,17
78445,0,3,17
78446,0,2,18
78447,0,2,18
78448,0,4,16
78449,0,1,19
78450,0,2,18
78451,0,4,16
78452,0,2,18
78453,0,2,18
78454,0,1,19
78455,0,1,19
78456,0,4,16
78457,1061,20,0
78458,0,1,19
78459,0,2,18
78460,0,2,18
78461,0,3,17
78462,0,4,16
78463,0,3,17
78464,0,3,17
78465,0,3,17
78466,0,2,18
78467,0,4,16
78468,0,1,19
78469,0,5,15
78470,0,2,18
78471,0,2,18
78472,0,4,16
78473,0,2,18
78474,0,4,16
78475,0,1,19
78476,0,4,16
78477,0,4,16
78478,0,2,18
78479,0,3,17
78480,0,1,19
78481,0,1,19
78482,0,2,18
78483,0,2,18
78484,0,4,16
78485,0,5,15
78486,0,2,18
78487,0,2,18
78488,0,3,17
78489,0,4,16
78490,0,3,17
78491,0,2,18
78492,0,4,16
78493,0,5,15
78494,0,2,18
78495,0,2,18
78496,0,2,18
78497,0,2,18
78498,0,1,19
78499,0,1,19
78500,0,3,17
78501,0,3,17
78502,0,2,18
78503,0,2,18
78504,0,1,19
78505,0,3,17
78506,0,4,16
78507,0,4,16
78508,0,3,17
78509,0,4,16
78510,0,2,18
78511,0,1,19
78512,0,4,16
78513,0,2,18
78514,0,1,19
78515,0,1,19
78516,0,2,18
78517,0,2,18
78518,0,4,16
78519,0,1,19
78520,0,2,18
78521,0,1,19
78522,0,1,19
78523,0,4,16
78524,0,4,16
78525,0,3,17
78526,0,2,18
78527,0,2,18
78528,0,2,18
78529,0,4,16
78530,0,4,16
78531,0,2,18
78532,0,4,16
78533,0,4,16
78534,0,3,17
78535,0,4,16
78536,0,3,17
78537,1,7,13
78538,0,2,18
78539,0,2,18
78540,0,5,15
78541,0,2,18
78542,0,2,18
78543,0,4,16
78544,0,4,16
78545,0,1,19
78546,0,1,19
78547,0,4,16
78548,0,3,17
78549,0,4,16
78550,0,4,16
78551,0,2,18
78552,0,3,17
78553,0,1,19
78554,0,1,19
78555,0,3,17
78556,0,4,16
78557,0,2,18
78558,0,3,17
78559,0,2,18
78560,0,3,17
78561,0,3,17
78562,0,4,16
78563,0,2,18
78564,0,3,17
78565,0,2,18
78566,0,4,16
78567,0,2,18
78568,0,1,19
78569,0,4,16
78570,0,1,19
78571,0,5,15
78572,0,4,16
78573,0,3,17
78574,0,3,17
78575,0,4,16
78576,0,2,18
78577,0,4,16
78578,0,1,19
78579,0,5,15
78580,0,3,17
78581,0,4,16
78582,0,2,18
78583,0,1,19
78584,0,3,17
78585,0,2,18
78586,0,2,18
78587,0,2,18
78588,0,2,18
78589,0,4,16
78590,0,4,16
78591,0,3,17
78592,0,4,16
78593,0,1,19
78594,0,4,16
78595,0,4,16
78596,0,2,18
78597,0,4,16
78598,0,1,19
78599,91728,20,0
78600,0,3,17
78601,0,4,16
78602,0,2,18
78603,0,2,18
78604,0,2,18
78605,0,2,18
78606,0,2,18
78607,0,2,18
78608,0,5,15
78609,0,2,18
78610,0,4,16
78611,0,4,16
78612,0,2,18
78613,0,4,16
78614,0,2,18
78615,0,3,17
78616,0,2,18
78617,0,2,18
78618,0,1,19
78619,0,4,16
78620,0,2,18
78621,0,4,16
78622,0,3,17
78623,1,6,14
78624,0,2,18
78625,0,2,18
78626,0,5,15
78627,0,3,17
