simulation,days,infected,uninfected
4769,0,4,16
4770,0,4,16
4771,0,4,16
4772,0,3,17
4773,0,2,18
4774,0,3,17
4775,0,1,19
4776,1,7,13
4777,0,4,16
4778,0,3,17
4779,0,1,19
4780,0,2,18
4781,0,3,17
4782,0,3,17
4783,0,3,17
4784,1,8,12
4785,0,2,18
4786,0,1,19
4787,0,4,16
4788,0,4,16
4789,0,4,16
4790,0,4,16
4791,0,2,18
4792,0,4,16
4793,0,2,18
4794,0,2,18
4795,0,1,19
4796,0,5,15
4797,0,3,17
4798,0,2,18
4799,0,3,17
4800,0,2,18
4801,0,4,16
4802,0,2,18
4803,0,3,17
4804,0,4,16
4805,0,2,18
4806,0,4,16
4807,0,2,18
4808,1,7,13
4809,0,3,17
4810,0,4,16
4811,0,3,17
4812,0,5,15
4813,0,3,17
4814,0,2,18
4815,0,2,18
4816,0,3,17
4817,0,5,15
4818,0,1,19
4819,0,2,18
4820,0,3,17
4821,0,2,18
4822,0,2,18
4823,0,2,18
4824,0,3,17
4825,0,5,15
4826,0,2,18
4827,0,4,16
4828,0,4,16
4829,0,1,19
4830,0,3,17
4831,0,3,17
4832,0,5,15
4833,0,3,17
4834,0,2,18
4835,4,15,5
4836,0,2,18
4837,0,4,16
4838,0,4,16
4839,0,2,18
4840,1,8,12
4841,0,1,19
4842,0,2,18
4843,0,3,17
4844,0,3,17
4845,0,5,15
4846,0,3,17
4847,0,3,17
4848,0,3,17
4849,0,3,17
4850,0,5,15
4851,0,2,18
4852,0,3,17
4853,0,3,17
4854,0,3,17
4855,0,3,17
4856,0,3,17
4857,0,4,16
4858,0,3,17
4859,0,3,17
4860,0,4,16
4861,0,4,16
4862,0,4,16
4863,0,1,19
4864,0,4,16
4865,0,3,17
4866,0,3,17
4867,0,3,17
4868,0,3,17
4869,0,4,16
4870,0,1,19
4871,0,2,18
4872,0,4,16
4873,0,4,16
4874,0,4,16
4875,0,1,19
4876,0,1,19
4877,0,2,18
4878,0,1,19
4879,0,3,17
4880,0,5,15
4881,0,4,16
4882,0,5,15
4883,0,1,19
4884,0,1,19
4885,0,2,18
4886,0,5,15
4887,0,2,18
4888,0,4,16
4889,0,1,19
4890,0,4,16
4891,0,4,16
4892,0,2,18
4893,0,1,19
4894,0,2,18
4895,0,2,18
4896,0,4,16
4897,0,1,19
4898,0,2,18
4899,0,3,17
4900,0,2,18
4901,0,5,15
4902,0,3,17
4903,0,2,18
4904,1,9,11
4905,0,4,16
4906,0,2,18
4907,0,4,16
4908,0,2,18
4909,0,4,16
4910,0,2,18
4911,0,2,18
4912,0,3,17
4913,0,3,17
4914,0,5,15
4915,0,4,16
4916,0,4,16
4917,0,5,15
4918,0,1,19
4919,0,3,17
4920,0,3,17
4921,0,2,18
4922,0,4,16
4923,0,2,18
4924,0,3,17
4925,0,3,17
4926,0,1,19
4927,0,3,17
4928,0,3,17
4929,0,3,17
4930,0,3,17
4931,0,1,19
4932,0,1,19
4933,0,5,15
4934,0,2,18
4935,0,3,17
4936,0,4,16
4937,0,5,15
4938,0,2,18
4939,0,3,17
4940,0,2,18
4941,0,3,17
4942,0,3,17
4943,0,3,17
4944,0,5,15
4945,0,2,18
4946,0,3,17
4947,0,3,17
4948,0,5,15
4949,0,4,16
4950,0,3,17
4951,0,4,16
4952,0,2,18
4953,0,4,16
4954,0,2,18
4955,1,8,12
4956,0,3,17
4957,0,2,18
4958,0,4,16
4959,0,2,18
4960,0,5,15
4961,0,2,18
4962,0,5,15
4963,0,4,16
4964,0,4,16
4965,0,5,15
4966,1,6,14
4967,0,2,18
4968,0,4,16
4969,0,3,17
4970,0,3,17
4971,0,4,16
4972,0,2,18
4973,0,2,18
4974,0,1,19
4975,0,5,15
4976,0,3,17
4977,0,2,18
4978,0,1,19
4979,0,3,17
4980,0,3,17
4981,0,2,18
4982,0,3,17
4983,0,3,17
4984,0,2,18
4985,0,3,17
4986,0,2,18
4987,1,8,12
4988,0,4,16
4989,0,5,15
4990,0,1,19
4991,0,4,16
4992,0,2,18
4993,0,3,17
4994,0,3,17
4995,0,4,16
4996,0,5,15
4997,0,3,17
4998,0,4,16
4999,0,1,19
5000,0,3,17
5001,0,4,16
5002,0,3,17
5003,0,2,18
5004,0,4,16
5005,0,5,15
5006,0,2,18
5007,0,4,16
5008,0,2,18
5009,0,1,19
5010,0,1,19
5011,0,3,17
5012,0,1,19
5013,0,3,17
5014,2,11,9
5015,0,2,18
5016,0,1,19
5017,0,3,17
5018,0,3,17
5019,0,4,16
5020,0,3,17
5021,0,3,17
5022,0,5,15
5023,0,1,19
5024,0,3,17
5025,0,2,18
5026,0,3,17
5027,0,4,16
5028,0,3,17
5029,0,2,18
5030,0,3,17
5031,0,3,17
5032,0,2,18
5033,0,1,19
5034,0,2,18
5035,0,2,18
5036,0,2,18
5037,0,2,18
5038,0,3,17
5039,0,3,17
5040,0,3,17
5041,0,3,17
5042,0,3,17
5043,0,5,15
5044,0,2,18
5045,0,3,17
5046,0,2,18
5047,0,1,19
5048,0,4,16
5049,0,1,19
5050,0,1,19
5051,0,3,17
5052,0,2,18
5053,0,2,18
5054,0,1,19
5055,0,4,16
5056,0,2,18
5057,0,1,19
5058,0,3,17
5059,0,5,15
5060,0,2,18
5061,0,5,15
5062,0,2,18
5063,0,3,17
5064,0,2,18
5065,0,3,17
5066,2,12,8
5067,0,1,19
5068,0,2,18
5069,0,1,19
5070,0,3,17
5071,0,2,18
5072,0,2,18
5073,0,1,19
5074,0,3,17
5075,0,2,18
5076,0,3,17
5077,0,4,16
5078,0,1,19
5079,0,2,18
5080,0,2,18
5081,0,2,18
5082,0,2,18
5083,0,2,18
5084,0,1,19
5085,0,3,17
5086,0,3,17
5087,0,2,18
5088,0,1,19
5089,0,2,18
5090,0,3,17
5091,0,3,17
5092,0,3,17
5093,0,4,16
5094,0,2,18
5095,0,3,17
5096,0,2,18
5097,0,5,15
5098,0,5,15
5099,0,1,19
5100,0,3,17
5101,0,4,16
5102,0,3,17
5103,0,2,18
5104,0,1,19
5105,0,3,17
5106,0,3,17
5107,0,2,18
5108,0,3,17
5109,0,1,19
5110,0,2,18
5111,0,2,18
5112,0,2,18
5113,0,3,17
5114,0,3,17
5115,0,3,17
5116,0,3,17
5117,0,1,19
5118,0,3,17
5119,0,3,17
5120,0,2,18
5121,0,2,18
5122,0,4,16
5123,0,1,19
5124,0,2,18
5125,0,4,16
5126,0,4,16
5127,0,4,16
5128,0,5,15
5129,0,2,18
5130,0,4,16
5131,0,4,16
5132,0,3,17
5133,0,3,17
5134,0,3,17
5135,0,3,17
5136,0,2,18
5137,0,2,18
5138,1,7,13
5139,0,2,18
5140,0,3,17
5141,0,2,18
5142,0,3,17
5143,0,2,18
5144,0,4,16
5145,0,2,18
5146,1,8,12
5147,0,4,16
5148,0,1,19
5149,0,4,16
5150,0,3,17
5151,0,4,16
5152,0,2,18
5153,0,2,18
5154,0,3,17
5155,0,3,17
5156,0,4,16
5157,0,2,18
5158,0,2,18
5159,0,4,16
5160,0,2,18
5161,0,3,17
5162,0,2,18
5163,0,3,17
5164,0,4,16
5165,0,2,18
5166,2,12,8
5167,0,3,17
5168,1,6,14
5169,0,2,18
5170,0,1,19
5171,0,2,18
5172,0,3,17
5173,0,2,18
5174,0,3,17
5175,0,3,17
5176,0,2,18
5177,0,3,17
5178,0,2,18
5179,0,2,18
5180,1,10,10
5181,0,1,19
5182,0,3,17
5183,1,6,14
5184,0,4,16
5185,0,4,16
5186,0,3,17
5187,0,2,18
5188,0,3,17
5189,0,3,17
5190,0,2,18
5191,0,3,17
5192,0,3,17
5193,0,4,16
5194,0,2,18
5195,0,2,18
5196,0,5,15
5197,0,2,18
5198,0,2,18
5199,0,5,15
5200,0,2,18
5201,0,4,16
5202,0,1,19
5203,0,3,17
5204,0,1,19
5205,0,1,19
5206,0,1,19
5207,0,5,15
5208,0,3,17
5209,0,1,19
5210,0,2,18
5211,0,2,18
5212,0,4,16
5213,0,2,18
5214,0,2,18
5215,0,1,19
5216,0,1,19
5217,0,2,18
5218,0,1,19
5219,0,2,18
5220,0,3,17
5221,0,1,19
5222,0,5,15
5223,0,1,19
5224,0,1,19
5225,0,3,17
5226,0,5,15
5227,0,3,17
5228,0,3,17
5229,0,5,15
5230,0,5,15
5231,0,5,15
5232,1,6,14
5233,0,3,17
5234,0,3,17
5235,0,3,17
5236,0,4,16
5237,0,4,16
5238,0,1,19
5239,0,4,16
5240,0,5,15
5241,0,4,16
5242,0,3,17
5243,0,2,18
5244,0,3,17
5245,0,3,17
5246,0,2,18
5247,0,5,15
5248,0,4,16
5249,1,7,13
5250,0,1,19
5251,0,3,17
5252,0,3,17
5253,0,3,17
5254,0,4,16
5255,0,4,16
5256,0,2,18
5257,0,1,19
5258,0,3,17
5259,0,3,17
5260,0,1,19
5261,0,2,18
5262,0,4,16
5263,0,1,19
5264,0,5,15
5265,0,4,16
5266,0,5,15
5267,0,3,17
5268,0,2,18
5269,0,2,18
5270,0,4,16
5271,0,1,19
5272,0,2,18
5273,0,3,17
5274,0,5,15
5275,0,2,18
5276,0,3,17
5277,0,3,17
5278,0,3,17
5279,0,1,19
5280,0,4,16
5281,0,5,15
5282,0,5,15
5283,0,4,16
5284,1,8,12
5285,0,3,17
5286,0,2,18
5287,0,2,18
5288,0,3,17
5289,0,3,17
5290,0,4,16
5291,0,4,16
5292,0,2,18
5293,0,4,16
5294,1,7,13
5295,0,4,16
5296,0,1,19
5297,0,5,15
5298,0,4,16
5299,0,1,19
5300,0,1,19
5301,0,1,19
5302,0,2,18
5303,0,4,16
5304,0,3,17
5305,1,8,12
5306,0,2,18
5307,0,3,17
5308,0,3,17
5309,1,7,13
5310,0,1,19
5311,0,2,18
5312,0,2,18
5313,0,3,17
5314,0,2,18
5315,0,3,17
5316,0,2,18
5317,0,2,18
5318,0,3,17
5319,0,5,15
5320,0,4,16
5321,0,3,17
5322,0,2,18
5323,0,2,18
5324,0,2,18
5325,0,3,17
5326,0,2,18
5327,0,2,18
5328,0,1,19
5329,0,5,15
5330,0,2,18
5331,0,5,15
5332,0,3,17
5333,0,5,15
5334,0,2,18
5335,0,4,16
5336,0,3,17
5337,0,4,16
5338,0,2,18
5339,0,4,16
5340,0,3,17
5341,0,2,18
5342,0,1,19
5343,0,4,16
5344,1,6,14
5345,0,2,18
5346,0,3,17
5347,0,2,18
5348,0,4,16
5349,0,3,17
5350,0,4,16
5351,0,2,18
5352,0,2,18
5353,0,2,18
5354,0,1,19
5355,0,1,19
5356,0,1,19
5357,0,2,18
5358,0,3,17
5359,0,3,17
5360,1,7,13
5361,0,3,17
5362,0,3,17
5363,0,4,16
5364,0,2,18
5365,0,4,16
5366,0,4,16
5367,0,2,18
5368,0,1,19
5369,0,3,17
5370,0,4,16
5371,0,3,17
5372,0,2,18
5373,0,1,19
5374,0,2,18
5375,0,2,18
5376,0,2,18
5377,0,2,18
5378,0,3,17
5379,0,3,17
5380,0,3,17
5381,0,2,18
5382,0,1,19
5383,0,3,17
5384,0,4,16
5385,0,2,18
5386,0,2,18
5387,0,2,18
5388,0,2,18
5389,0,1,19
5390,0,2,18
5391,0,1,19
5392,0,3,17
5393,0,5,15
5394,0,5,15
5395,0,4,16
5396,0,3,17
5397,0,4,16
5398,0,2,18
5399,0,3,17
5400,0,3,17
5401,0,3,17
5402,0,1,19
5403,0,2,18
5404,0,4,16
5405,0,3,17
5406,0,2,18
5407,0,1,19
5408,0,1,19
5409,0,3,17
5410,0,2,18
5411,0,1,19
5412,0,2,18
5413,0,3,17
5414,0,4,16
5415,0,5,15
5416,0,4,16
5417,0,3,17
5418,0,2,18
5419,0,1,19
5420,0,5,15
5421,0,1,19
5422,0,3,17
5423,0,3,17
5424,0,3,17
5425,0,3,17
5426,0,5,15
5427,0,3,17
5428,0,4,16
5429,0,4,16
5430,0,3,17
5431,0,3,17
5432,0,3,17
5433,0,4,16
5434,0,2,18
5435,0,3,17
5436,0,3,17
5437,0,4,16
5438,0,3,17
5439,0,4,16
5440,0,4,16
5441,0,2,18
5442,0,5,15
5443,0,2,18
5444,0,4,16
5445,0,3,17
5446,0,4,16
5447,0,2,18
5448,1,7,13
5449,0,4,16
5450,0,4,16
5451,0,1,19
5452,0,2,18
5453,0,3,17
5454,0,2,18
5455,0,5,15
5456,0,4,16
5457,0,5,15
5458,0,2,18
5459,0,1,19
5460,0,1,19
5461,0,5,15
5462,0,2,18
5463,0,1,19
5464,0,4,16
5465,0,3,17
5466,0,3,17
5467,0,3,17
5468,0,3,17
5469,0,2,18
5470,0,2,18
5471,0,1,19
5472,0,3,17
5473,0,4,16
5474,0,2,18
5475,0,4,16
5476,0,2,18
5477,0,4,16
5478,0,2,18
5479,0,4,16
5480,0,4,16
5481,0,2,18
5482,0,1,19
5483,0,2,18
5484,0,4,16
5485,0,4,16
5486,0,2,18
5487,0,3,17
5488,0,1,19
5489,0,2,18
5490,0,4,16
5491,0,1,19
5492,0,4,16
5493,0,3,17
5494,0,4,16
5495,0,3,17
5496,0,3,17
5497,0,1,19
5498,0,2,18
5499,0,1,19
5500,0,4,16
5501,0,3,17
5502,1,6,14
5503,0,2,18
5504,0,4,16
5505,0,4,16
5506,0,1,19
5507,0,2,18
5508,0,3,17
5509,0,1,19
5510,0,4,16
5511,0,3,17
5512,0,3,17
5513,0,2,18
5514,0,4,16
5515,0,2,18
5516,0,1,19
5517,0,3,17
5518,0,1,19
5519,0,3,17
5520,0,1,19
5521,0,2,18
5522,0,3,17
5523,0,2,18
5524,0,5,15
5525,0,3,17
5526,0,2,18
5527,0,3,17
5528,0,1,19
5529,0,3,17
5530,0,2,18
5531,0,1,19
5532,0,3,17
5533,0,1,19
5534,0,3,17
5535,0,2,18
5536,0,2,18
5537,0,4,16
5538,0,3,17
5539,0,5,15
5540,0,1,19
5541,0,3,17
5542,0,2,18
5543,0,3,17
5544,0,3,17
5545,0,3,17
5546,0,3,17
5547,0,3,17
5548,0,3,17
5549,0,2,18
5550,0,3,17
5551,0,3,17
5552,0,1,19
5553,0,1,19
5554,1,8,12
5555,0,1,19
5556,0,1,19
5557,0,3,17
5558,0,2,18
5559,0,4,16
5560,0,2,18
5561,0,4,16
5562,0,1,19
5563,1,9,11
5564,2,11,9
5565,0,4,16
5566,0,2,18
5567,0,2,18
5568,0,2,18
5569,0,3,17
5570,0,3,17
5571,0,4,16
5572,0,3,17
5573,0,4,16
5574,0,4,16
5575,0,2,18
5576,0,2,18
5577,0,2,18
5578,0,4,16
5579,0,5,15
5580,0,3,17
5581,0,3,17
5582,0,1,19
5583,0,4,16
5584,0,2,18
5585,0,2,18
5586,0,2,18
5587,1,7,13
5588,0,2,18
5589,0,4,16
5590,0,2,18
5591,0,2,18
5592,0,4,16
5593,0,3,17
5594,0,2,18
5595,1,8,12
5596,0,3,17
5597,0,1,19
5598,0,3,17
5599,0,1,19
5600,0,4,16
5601,0,5,15
5602,0,4,16
5603,0,3,17
5604,0,5,15
5605,0,2,18
5606,0,4,16
5607,0,4,16
5608,0,1,19
5609,0,3,17
5610,0,5,15
5611,0,1,19
5612,0,3,17
5613,0,4,16
5614,0,2,18
5615,0,3,17
5616,0,3,17
5617,0,5,15
5618,0,3,17
5619,0,3,17
5620,0,5,15
5621,0,3,17
5622,0,3,17
5623,0,1,19
5624,0,2,18
5625,0,3,17
5626,0,4,16
5627,0,4,16
5628,0,4,16
5629,0,3,17
5630,0,3,17
5631,0,2,18
5632,0,2,18
5633,0,3,17
5634,0,5,15
5635,0,1,19
5636,0,2,18
5637,0,2,18
5638,0,3,17
5639,0,3,17
5640,0,1,19
5641,0,1,19
5642,0,3,17
5643,0,3,17
5644,0,2,18
5645,0,4,16
5646,0,2,18
5647,0,2,18
5648,0,2,18
5649,0,1,19
5650,0,1,19
5651,0,4,16
5652,0,5,15
5653,0,3,17
5654,0,4,16
5655,0,4,16
5656,0,4,16
5657,0,4,16
5658,0,2,18
5659,0,2,18
5660,0,5,15
5661,0,1,19
5662,0,1,19
5663,0,2,18
5664,0,3,17
5665,0,2,18
5666,0,3,17
5667,81290,20,0
5668,0,3,17
5669,0,5,15
5670,0,4,16
5671,0,2,18
5672,0,2,18
5673,0,4,16
5674,0,2,18
5675,1,7,13
5676,0,3,17
5677,0,4,16
5678,0,2,18
5679,0,3,17
5680,0,1,19
5681,0,4,16
5682,0,4,16
5683,0,2,18
5684,0,3,17
5685,0,4,16
5686,0,3,17
5687,0,1,19
5688,0,4,16
5689,0,3,17
5690,0,3,17
5691,0,4,16
5692,0,3,17
5693,0,5,15
5694,0,2,18
5695,0,3,17
5696,0,1,19
5697,0,3,17
5698,0,5,15
5699,0,2,18
5700,0,5,15
5701,0,5,15
5702,0,2,18
5703,0,3,17
5704,0,2,18
5705,0,2,18
5706,0,1,19
5707,0,2,18
5708,0,3,17
5709,0,2,18
5710,0,5,15
5711,0,3,17
5712,0,4,16
5713,0,2,18
5714,0,2,18
5715,0,3,17
5716,0,1,19
5717,0,2,18
5718,0,1,19
5719,0,3,17
5720,0,1,19
5721,0,2,18
5722,0,2,18
5723,0,3,17
5724,0,3,17
5725,0,3,17
5726,0,1,19
5727,0,4,16
5728,0,2,18
5729,0,3,17
5730,0,4,16
5731,0,3,17
5732,0,2,18
5733,0,2,18
5734,0,4,16
5735,0,4,16
5736,0,4,16
5737,0,1,19
5738,0,1,19
5739,0,3,17
5740,0,2,18
5741,0,4,16
5742,0,5,15
5743,0,4,16
5744,0,2,18
5745,0,2,18
5746,0,1,19
5747,0,2,18
5748,0,2,18
5749,0,3,17
5750,0,5,15
5751,0,1,19
5752,0,3,17
5753,0,5,15
5754,0,2,18
5755,0,3,17
5756,0,4,16
5757,0,5,15
5758,0,5,15
5759,0,3,17
5760,0,3,17
5761,0,3,17
5762,0,1,19
5763,0,2,18
5764,0,3,17
5765,0,4,16
5766,0,5,15
5767,0,3,17
5768,0,2,18
5769,1,6,14
5770,0,1,19
5771,0,2,18
5772,0,2,18
5773,0,2,18
5774,0,3,17
5775,0,5,15
5776,0,1,19
5777,0,5,15
5778,0,3,17
5779,0,2,18
5780,0,2,18
5781,0,3,17
5782,0,1,19
5783,0,3,17
5784,0,3,17
5785,0,2,18
5786,0,2,18
5787,0,4,16
5788,0,2,18
5789,0,1,19
5790,0,1,19
5791,0,5,15
5792,0,4,16
5793,0,2,18
5794,0,5,15
5795,0,2,18
5796,0,2,18
5797,0,3,17
5798,0,2,18
5799,0,3,17
5800,1,7,13
5801,0,3,17
5802,0,3,17
5803,0,2,18
5804,0,3,17
5805,0,1,19
5806,0,2,18
5807,0,2,18
5808,0,4,16
5809,0,3,17
5810,0,2,18
5811,0,1,19
5812,0,5,15
5813,0,5,15
5814,0,2,18
5815,0,2,18
5816,0,3,17
5817,0,3,17
5818,0,3,17
5819,0,5,15
5820,0,2,18
5821,0,2,18
5822,0,3,17
5823,0,5,15
5824,0,1,19
5825,0,4,16
5826,0,2,18
5827,0,3,17
5828,0,1,19
5829,0,2,18
5830,0,2,18
5831,1,6,14
5832,0,1,19
5833,0,1,19
5834,0,1,19
5835,0,4,16
5836,0,1,19
5837,0,2,18
5838,0,3,17
5839,1,9,11
5840,0,3,17
5841,0,2,18
5842,0,5,15
5843,0,4,16
5844,0,2,18
5845,0,1,19
5846,0,2,18
5847,0,3,17
5848,0,1,19
5849,0,2,18
5850,0,2,18
5851,0,2,18
5852,0,3,17
5853,0,2,18
5854,0,4,16
5855,0,3,17
5856,0,4,16
5857,0,1,19
5858,0,1,19
5859,1,7,13
5860,0,5,15
5861,0,4,16
5862,0,3,17
5863,0,1,19
5864,0,5,15
5865,0,1,19
5866,0,4,16
5867,0,1,19
5868,0,3,17
5869,0,2,18
5870,0,2,18
5871,0,2,18
5872,0,5,15
5873,0,4,16
5874,0,3,17
5875,0,2,18
5876,1,8,12
5877,0,3,17
5878,0,3,17
5879,0,4,16
5880,0,3,17
5881,0,3,17
5882,0,3,17
5883,0,3,17
5884,0,3,17
5885,0,2,18
5886,0,1,19
5887,0,2,18
5888,0,1,19
5889,0,1,19
5890,0,2,18
5891,0,3,17
5892,0,4,16
5893,0,3,17
5894,0,1,19
5895,0,3,17
5896,0,1,19
5897,0,2,18
5898,0,3,17
5899,0,1,19
5900,0,4,16
5901,0,2,18
5902,0,3,17
5903,0,2,18
5904,0,4,16
5905,0,3,17
5906,0,5,15
5907,0,4,16
5908,0,3,17
5909,0,2,18
5910,0,3,17
5911,0,2,18
5912,0,5,15
5913,0,4,16
5914,0,2,18
5915,1,8,12
5916,0,1,19
5917,0,1,19
5918,0,3,17
5919,0,3,17
5920,0,1,19
5921,0,4,16
5922,0,2,18
5923,0,3,17
5924,0,4,16
5925,1,7,13
5926,0,4,16
5927,0,3,17
5928,0,2,18
5929,0,2,18
5930,0,3,17
5931,0,3,17
5932,0,5,15
5933,2,13,7
5934,0,2,18
5935,0,3,17
5936,0,4,16
5937,0,2,18
5938,0,4,16
5939,0,1,19
5940,0,3,17
5941,0,2,18
5942,0,2,18
5943,0,4,16
5944,0,4,16
5945,0,1,19
5946,0,2,18
5947,0,2,18
5948,0,2,18
5949,0,3,17
5950,0,1,19
5951,0,4,16
5952,0,1,19
5953,0,3,17
5954,0,2,18
5955,0,4,16
5956,0,5,15
5957,0,3,17
5958,0,2,18
5959,0,3,17
5960,0,3,17
5961,0,2,18
5962,0,4,16
5963,2,12,8
5964,0,3,17
5965,0,1,19
5966,0,5,15
5967,0,2,18
5968,0,4,16
5969,0,3,17
5970,0,2,18
5971,0,3,17
5972,0,3,17
5973,0,4,16
5974,0,5,15
5975,0,3,17
5976,0,3,17
5977,0,3,17
5978,0,2,18
5979,0,1,19
5980,0,2,18
5981,0,1,19
5982,0,3,17
5983,0,4,16
5984,0,3,17
5985,0,1,19
5986,0,2,18
5987,0,3,17
5988,0,1,19
5989,0,4,16
5990,0,5,15
5991,0,4,16
5992,0,3,17
5993,0,3,17
5994,0,4,16
5995,0,4,16
5996,0,2,18
5997,0,2,18
5998,0,3,17
5999,0,4,16
6000,0,2,18
6001,0,5,15
6002,0,2,18
6003,0,5,15
6004,0,2,18
6005,0,2,18
6006,0,4,16
6007,0,1,19
6008,0,2,18
6009,2,10,10
6010,0,2,18
6011,1,7,13
6012,0,1,19
6013,0,2,18
6014,0,3,17
6015,0,2,18
6016,0,4,16
6017,0,4,16
6018,0,2,18
6019,0,3,17
6020,0,3,17
6021,0,4,16
6022,0,2,18
6023,0,3,17
6024,0,1,19
6025,0,1,19
6026,0,3,17
6027,0,3,17
6028,0,3,17
6029,0,1,19
6030,0,2,18
6031,0,4,16
6032,0,3,17
6033,0,2,18
6034,0,3,17
6035,0,4,16
6036,0,2,18
6037,0,2,18
6038,0,3,17
6039,0,3,17
6040,0,3,17
6041,0,2,18
6042,0,3,17
6043,0,2,18
6044,0,3,17
6045,0,2,18
6046,0,1,19
6047,0,4,16
6048,0,3,17
6049,0,2,18
6050,0,2,18
6051,1,9,11
6052,0,2,18
6053,0,3,17
6054,0,4,16
6055,0,3,17
6056,0,1,19
6057,0,3,17
6058,0,2,18
6059,0,2,18
6060,0,3,17
6061,0,2,18
6062,0,2,18
6063,0,1,19
6064,0,2,18
6065,0,1,19
6066,0,3,17
6067,0,3,17
6068,0,4,16
6069,0,4,16
6070,0,2,18
6071,0,3,17
6072,0,3,17
6073,0,2,18
6074,0,1,19
6075,0,1,19
6076,0,4,16
6077,0,1,19
6078,0,2,18
6079,0,3,17
6080,0,5,15
6081,0,3,17
6082,0,5,15
6083,0,3,17
6084,0,3,17
6085,0,2,18
6086,0,3,17
6087,0,1,19
6088,0,3,17
6089,0,4,16
6090,0,4,16
6091,0,5,15
6092,0,4,16
6093,0,5,15
6094,0,3,17
6095,0,3,17
6096,0,1,19
6097,0,3,17
6098,0,3,17
6099,0,3,17
6100,0,2,18
6101,0,2,18
6102,0,5,15
6103,0,3,17
6104,0,1,19
6105,0,1,19
6106,0,4,16
6107,0,1,19
6108,0,1,19
6109,0,4,16
6110,0,1,19
6111,0,3,17
6112,0,2,18
6113,0,4,16
6114,0,3,17
6115,0,4,16
6116,0,1,19
6117,0,1,19
6118,0,4,16
6119,0,2,18
6120,0,1,19
6121,0,2,18
6122,0,2,18
6123,0,3,17
6124,0,2,18
6125,0,2,18
6126,0,1,19
6127,0,4,16
6128,0,3,17
6129,0,4,16
6130,0,3,17
6131,0,3,17
6132,0,4,16
6133,0,3,17
6134,0,2,18
6135,0,1,19
6136,0,1,19
6137,0,2,18
6138,0,4,16
6139,0,1,19
6140,0,3,17
6141,0,2,18
6142,0,3,17
6143,0,3,17
6144,0,4,16
6145,0,4,16
6146,0,4,16
6147,0,2,18
6148,0,3,17
6149,0,2,18
6150,0,3,17
6151,0,3,17
6152,0,4,16
6153,0,3,17
6154,0,5,15
6155,0,3,17
6156,0,4,16
6157,0,3,17
6158,0,1,19
6159,0,2,18
6160,0,3,17
6161,0,2,18
6162,0,2,18
6163,1,7,13
6164,0,1,19
6165,0,4,16
6166,0,1,19
6167,0,5,15
6168,0,2,18
6169,0,1,19
6170,0,2,18
6171,0,3,17
6172,0,2,18
6173,0,3,17
6174,0,3,17
6175,0,2,18
6176,0,2,18
6177,0,1,19
6178,0,5,15
6179,0,2,18
6180,0,2,18
6181,0,4,16
6182,0,2,18
6183,0,4,16
6184,0,3,17
6185,0,3,17
6186,0,3,17
6187,0,2,18
6188,0,5,15
6189,0,1,19
6190,0,4,16
6191,0,5,15
6192,0,3,17
6193,0,1,19
6194,0,5,15
6195,0,2,18
6196,0,2,18
6197,0,2,18
6198,0,2,18
6199,0,3,17
6200,0,1,19
6201,0,3,17
6202,0,1,19
6203,0,4,16
6204,0,3,17
6205,0,3,17
6206,0,1,19
6207,0,3,17
6208,0,3,17
6209,0,3,17
6210,0,3,17
6211,0,2,18
6212,0,2,18
6213,0,5,15
6214,0,5,15
6215,0,2,18
6216,0,2,18
6217,0,4,16
6218,0,5,15
6219,0,4,16
6220,0,4,16
6221,0,5,15
6222,0,3,17
6223,0,2,18
6224,0,3,17
6225,0,1,19
6226,0,1,19
6227,0,2,18
6228,0,5,15
6229,0,1,19
6230,0,4,16
6231,0,4,16
6232,0,5,15
6233,0,4,16
6234,0,3,17
6235,0,3,17
6236,0,3,17
6237,0,1,19
6238,0,3,17
6239,0,2,18
6240,0,2,18
6241,1,8,12
6242,0,1,19
6243,0,2,18
6244,0,1,19
6245,0,5,15
6246,0,2,18
6247,0,3,17
6248,0,1,19
6249,0,1,19
6250,0,2,18
6251,0,4,16
6252,0,3,17
6253,0,1,19
6254,0,4,16
6255,0,4,16
6256,0,5,15
6257,0,4,16
6258,0,4,16
6259,0,4,16
6260,1,7,13
6261,0,4,16
6262,0,2,18
6263,0,3,17
6264,0,4,16
6265,0,5,15
6266,0,2,18
6267,0,4,16
6268,0,3,17
6269,0,2,18
6270,0,4,16
6271,0,4,16
6272,0,3,17
6273,0,4,16
6274,0,5,15
6275,0,3,17
6276,0,5,15
6277,0,1,19
6278,0,2,18
6279,0,4,16
6280,0,3,17
6281,0,3,17
6282,0,3,17
6283,0,2,18
6284,0,1,19
6285,0,5,15
6286,0,4,16
6287,0,2,18
6288,0,4,16
6289,0,3,17
6290,0,4,16
6291,0,2,18
6292,0,2,18
6293,0,2,18
6294,0,2,18
6295,0,4,16
6296,0,2,18
6297,0,4,16
6298,0,2,18
6299,0,4,16
6300,0,3,17
6301,0,2,18
6302,0,4,16
6303,0,2,18
6304,0,1,19
6305,0,3,17
6306,1,7,13
6307,0,4,16
6308,0,2,18
6309,0,3,17
6310,0,2,18
6311,0,3,17
6312,0,3,17
6313,0,3,17
6314,0,3,17
6315,0,3,17
6316,0,2,18
6317,0,2,18
6318,0,2,18
6319,0,4,16
6320,0,2,18
6321,0,3,17
